-0.118704	-0.0110134	-0.0822768	0.0492705	0.160338	0.00516423	-0.192772	0.00790364	-0.256989	-0.15907	0.0516248	0.156877	0.00716495	0.0419939	0.0559846	0.0756665	-0.177125	-0.0471776	0.0736949	-0.0365105	0.223749	0.0726646	-0.15444	0.127157	-0.0169784	-0.00592349	-0.0634317	-0.102678	0.134525	-0.164408	0.00120252	-0.049894	-0.00160147	-0.141731	-0.153629	-0.0312492	0.144742	-0.00946527	-0.174377	0.078438	-0.121825	0.052129	0.0350701	0.0635331	0.129291	-0.0537016	0.0035297	0.108118	0.106139	-0.0226652	-0.00853896	-0.0977671	0.0191543	-0.194917	-0.000404089	0.0709716	0.13051	0.106371	-0.0845251	-0.119258	-0.063533	-0.0229649	0.0586394	-0.0749451	-0.0503379	0.0414596	0.0500066	-0.0302556	-0.111059	0.107937	0.180283	-0.110775	-0.0244714	0.0173313	-0.00305404	0.187051	-0.0893594	0.0349931	0.0412287	0.0904371	-0.00626968	-0.0880419	0.136947	-0.113627	-0.0240494	0.127672	-0.104524	-0.0365104	-0.116944	-0.0119073	-0.0127122	0.157866	-0.0836163	0.141507	0.114996	0.00158354	0.0961076	-0.0100529	0.0359687	0.0990037	0.0562954	0.179173	-0.0589073	0.00383855	-0.0230369	0.122823	0.0649177	0.0604517	0.0576248	-0.219861	0.0066477	-0.160433	-0.00294004	0.0502155	0.146666	0.130103	-0.11497	0.244277	-0.0143947	0.00389836	-0.0160865	0.0918126	-0.0849761	-0.108304	0.0313859	-0.33181	0.0641458	-0.0220321	0.0497737	0.103929	0.100664	-0.147801	0.0350781	-0.084235	-0.0299517	0.171986	-0.0652507	-0.0605527	0.0832951	-0.0611416	-0.241786	0.225464	0.0969785	-0.0273815	-0.0983571	-0.106472	-0.0691655	-0.134945	0.0365264	0.0873012	0.072525	0.0361634	0.0263822	-0.0499697	-0.125996	0.00695032	0.0235864	0.0565351	-0.104745	0.114693	0.0151623	-0.0507943	0.00759656	0.0236219	-0.0184784	-0.0351348	-0.0141687	-0.0302263	-0.15028	-0.0702367	0.0484936	0.0645528	0.169279	0.165054	-0.0105366	0.044141	0.0284228	-0.109751	-0.0426456	0.00606715	-0.230311	0.0388661	0.14751	0.199624	0.107225	-0.0117885	-0.213458	0.0577525	-0.0169173	0.0721123	0.0543072	0.0728351	-0.279083	-0.14909	0.137949	0.0704359	-0.264374	0.00491458	0.0117281	-0.0834069	
0.0343179	0.0584847	-0.0617287	-0.0346623	-0.0525421	-0.133665	0.0804355	-0.169249	-0.105359	-0.0565316	-0.00590417	0.00531653	-0.109789	0.102759	0.0208109	-0.046316	0.235756	-0.311508	-0.200502	-0.00275159	0.0678969	0.0096555	-0.123307	-0.0937908	0.0307685	-0.121534	0.178746	0.104654	-0.0685598	-0.0202388	0.134678	0.0751255	-0.0128325	0.0453464	-0.0856951	0.0125181	-0.098728	-0.0181922	0.051817	0.103837	0.204964	-0.148779	0.0781701	-0.0714886	0.0780574	0.0712908	0.0501016	-0.190334	-0.0813075	0.0416212	-0.0347869	-0.0770828	-0.102925	-0.105584	0.044326	0.173602	0.0326925	-0.222546	0.0624104	-0.170771	0.00509995	-0.160297	0.211995	-0.0469364	0.0693112	-0.100628	0.164665	-0.0698943	-0.122608	-0.105442	-0.132853	-0.0356025	-0.0474732	0.0205399	0.0743174	0.0555574	0.160797	-0.0374302	-0.0119702	-0.0747645	-0.0209859	-0.0587677	-0.0832042	0.00730094	0.116337	0.0591807	-0.031616	-0.010716	0.0875188	-0.288881	0.0451092	-0.0943625	-0.117468	0.170518	0.0285224	-0.0415886	0.00256807	0.103038	-0.0468256	0.0356941	-0.183965	0.077345	0.00513411	-0.0817189	-0.142869	0.0576019	-0.0676565	-0.0328566	-0.0774586	-0.00811729	0.212109	-0.19323	-0.19699	0.0245683	-0.0467832	0.00972531	-0.0258895	0.194864	0.118234	-0.110665	0.0378852	0.15806	0.0952471	0.0194657	0.169753	-0.107496	-0.0427045	-0.138048	-0.212814	0.113108	0.0479887	0.0551519	-0.0923421	-0.0420541	-0.114247	-0.0813114	0.023049	-0.205507	0.0757165	-0.150964	0.153063	-0.0185869	0.101732	0.0273214	0.00514301	-0.104861	0.0198859	0.00836418	0.0457972	0.0129898	0.0460647	0.0191348	-0.0156596	0.000604781	-0.196963	0.00586896	-0.192101	-0.131698	0.0138188	0.0299334	0.0790775	-0.00354171	0.0547067	-0.00349693	0.0588348	-0.0628793	-0.061787	0.00811411	-0.0764915	0.0261792	0.149211	0.097566	-0.0782723	0.13564	0.0413035	0.161382	0.113999	0.177013	-0.123075	0.0563764	-0.131378	-0.13601	-0.0424269	0.0741052	-0.0464378	0.0195674	-0.0883306	0.206715	-0.00216944	0.0911425	-0.105662	-0.110271	-0.0322317	-0.0202936	0.0412404	-0.164782	0.134525	0.136668	-0.100871	-0.197341	
0.00590922	-0.0627047	0.0232794	0.0938581	0.164794	0.0213767	0.125043	-0.0932915	0.0614795	-0.1543	0.124129	-0.142305	-0.022284	0.0480383	0.0943118	0.0781432	0.133854	-0.0035977	-0.0331026	0.0518659	-0.151333	-0.00594772	-0.075592	0.209508	0.0499628	-0.0373406	0.0871178	-0.15381	-0.00428887	-9.11048e-05	0.158814	-0.111676	-0.148801	-0.0246323	0.189709	-0.089997	-0.0906742	0.0202429	0.0229561	-0.0357037	0.0269079	-0.110483	0.276257	-0.02612	0.0968982	-0.0340068	-0.00537853	0.0398676	0.0889022	-0.0386811	-0.0454017	-0.112278	0.0457409	-0.0511848	0.0274895	0.149625	0.00439645	-0.0668909	0.102744	0.0364987	-0.0111749	-0.107293	0.0454833	0.0873426	-0.0591127	-0.0494257	0.0615537	-0.077706	-0.034256	-0.153552	0.0176773	-0.0207219	-0.0577546	-0.0387226	0.0239764	-0.00983559	0.168994	-0.17397	0.0257548	0.116594	-0.133206	0.102629	0.0433415	-0.220264	-0.0912998	0.00613765	0.061755	0.104214	0.0437158	0.0388797	0.00928431	-0.0485922	-0.0153756	-0.0628727	-0.126103	0.10391	-0.0458037	0.00957262	0.156445	-0.0738172	0.0259729	-0.0725538	-0.0907239	0.103747	0.0333056	0.0471431	0.120118	-0.126986	0.0484429	-0.0121107	-0.196057	0.112269	0.0441613	-0.164944	-0.0619794	-0.0985453	0.13428	0.025271	0.0528731	0.0185291	-0.0174926	-0.0880765	-0.0642168	-0.0734546	-0.00613122	0.187482	-0.0828345	0.0827928	0.185756	0.0196262	-0.119953	0.000492853	0.00134506	-0.12548	0.0463392	-0.0305376	0.101665	-0.122818	0.0403188	0.109339	-0.132633	-0.0377462	0.0615691	0.0216771	-0.106726	-0.101578	0.047056	0.128146	-0.043214	0.055511	0.0862655	-0.0611217	-0.101221	-0.154059	0.0715975	-0.103492	0.0794896	-0.0176474	0.155997	-0.0661939	0.0865611	-0.0841006	-0.0322263	0.155377	0.031445	-0.0390615	-0.0900653	0.0859543	-0.221814	-0.127575	0.0421981	-0.0317296	-0.0462819	0.145115	-0.0286734	0.101857	-0.119668	0.166777	-0.04028	0.0192182	0.107326	0.0960095	-0.0172575	-0.0411109	0.148404	0.0697416	0.0806261	0.0301955	-0.0512121	-0.121539	-0.117835	-0.121483	0.0717157	-0.0109429	-0.0767424	0.0507804	0.111876	-0.124533	0.168749	-0.164675	
-0.114025	-0.0792465	0.0266503	-0.170739	0.0940194	-0.196693	0.206927	0.0469762	-0.0755242	0.0240551	-0.0791503	-0.0139144	0.158946	0.00358962	0.114352	0.0294793	0.0335186	0.0392675	-0.2061	-0.0863648	0.0161	-0.124261	-0.11568	0.0113477	0.128196	-0.0372861	-0.0558619	0.144194	0.199956	0.0884639	-0.0136714	0.0537765	-0.0084611	-0.0264449	-0.00872797	0.0046796	0.135487	-0.116028	0.0523327	-0.0243317	-0.197565	-0.0920848	-0.0634438	-0.0245097	0.0625436	0.0360249	-0.366438	-0.0418932	-0.00207194	-0.0500376	-0.115542	-0.0304806	-0.168441	0.0768141	0.1881	0.330801	-0.0409317	-0.0896467	0.0114076	-0.0886563	0.00365881	0.0290792	0.0886817	-0.111456	0.00632729	0.0191468	0.0492245	0.107521	-0.0460536	0.0695749	-0.026108	0.0147909	0.0308727	0.0307132	-0.186104	-0.0427402	-0.100622	-0.0203717	0.0651182	-0.0364245	-0.144457	-0.021912	-0.0480514	0.0170848	0.00847964	-0.164694	-0.130018	0.0131984	-0.120867	-0.165493	0.147601	0.113878	0.0131415	0.108272	0.0450094	0.204702	-0.105763	-0.0607726	0.0263108	-0.162386	0.173843	-0.061118	-0.0184847	-0.0897873	0.0746408	0.0474633	0.0506072	-0.101842	0.149701	-0.282954	-0.0978386	0.0461547	0.00464945	-0.00879238	-0.139864	-0.0146369	0.041456	0.125881	-0.0877934	-0.227252	-0.130612	0.0163175	-0.0730516	-0.199426	0.128059	0.0126323	-0.00344415	0.161954	0.0130354	0.0726582	-0.100179	-0.0322823	0.195049	-0.0551976	0.130349	-0.0714217	0.105285	0.0582246	0.00699743	-0.141213	0.0826687	-0.0532376	0.0737681	0.0395398	-0.108023	-0.0119362	-0.104425	-0.024392	-0.102348	0.231395	-0.0456165	-0.0396333	-0.0489701	0.0384106	-0.18861	-0.150315	-0.00236056	-0.0706357	0.0433474	-0.311371	-0.135405	0.180404	-0.103147	-0.126533	0.186876	-0.0817637	-0.0700248	-0.0738909	0.0131217	0.110683	0.0153704	0.137145	0.0748115	0.31048	-0.0337856	0.0700529	0.0770845	0.0384927	-0.134451	0.1162	0.157306	-0.0583343	0.208616	0.101485	-0.0932628	0.0767027	-0.195955	-0.0336746	-0.091891	0.0260343	0.0131887	0.0808273	0.0581997	0.126536	0.270794	-6.03124e-05	0.0710189	0.0525049	-0.100691	-0.0609309	
0.154616	-0.0152131	0.149299	0.0247388	-0.0680161	-0.0733505	-0.0611825	-0.000414404	0.0497842	0.0882023	-0.00604372	0.0549312	0.0753085	-0.0206863	0.0565967	0.0326342	-0.0504461	-0.0581139	0.180134	0.142827	0.214131	-0.023053	0.0909684	0.0281896	-0.130114	-0.153052	-0.0442254	-0.0220925	0.0158067	0.0555428	-0.232603	-0.0331667	0.0203977	-0.0627065	-0.102758	0.0827836	-0.0921152	0.045927	-0.153284	-0.0195451	0.00915788	-0.0821801	-0.0414388	0.144498	-0.0151641	0.223073	0.0211858	-0.122808	0.00836324	-0.157533	-0.107874	-0.0434154	-0.0984812	-0.0789468	0.0739383	-0.0695625	0.0181383	0.00131494	-0.0422976	-0.032812	0.134925	0.0180728	-0.0417702	0.100414	-0.187467	-0.114705	0.191257	-0.0866958	0.114121	-0.0565788	0.231618	-0.0464114	-0.158993	0.0436527	-0.0957755	-0.110872	-0.0986413	0.109909	-0.146916	-0.0796884	0.012694	0.116049	0.0247351	0.236271	0.0893764	0.0510893	0.0438231	-0.0231695	-0.0168762	-0.0134984	0.0992199	-0.0560918	0.0042336	-0.0200676	-0.0110864	0.0537236	0.0108796	0.0464153	0.0501203	-0.0573563	-0.273861	-0.158554	-0.0818277	-0.0754197	0.0687706	0.00164499	0.160942	-0.0828868	0.0652311	-0.00182516	-0.00593359	0.100084	0.21651	-0.109788	-0.0198371	0.0605098	-0.0225206	0.0388008	0.0836958	-0.0622258	-0.102418	0.0874497	-0.155007	0.108071	0.179368	0.176881	-0.0175776	0.104675	-0.0747672	0.0993395	0.184382	0.120591	0.0709881	-0.01768	-0.0228839	-0.0421614	-0.0734351	0.0998976	0.194431	-0.0297717	0.0513177	-0.036244	0.0190504	0.233666	-0.277752	-0.108231	0.0612717	-0.0710901	0.0477689	-0.107422	0.0414535	-0.166966	-0.089583	0.0809987	0.186098	0.0599772	-0.0812688	0.116496	-0.0767333	-0.0640062	0.0969855	0.026788	-0.0236198	0.0511857	-0.0158138	-0.127143	-0.00552411	-0.0748579	0.0433559	0.0192805	-0.13984	-0.170975	-0.00546275	-0.0429633	0.101148	-0.0632099	0.0541982	0.120614	-0.0887026	-0.0019804	0.0614939	-0.076537	-0.0672023	0.0937991	0.115248	-0.181061	-0.00906567	-0.0309443	-0.0994055	-0.0488269	-0.10969	0.129547	0.0252976	0.0921544	-0.0705494	0.0198961	-0.110002	-0.0531967	-0.0254389	-0.187546	
-0.15673	0.0822493	-0.051072	0.199035	0.0531919	-0.108602	0.0146137	0.0607783	-0.0081135	-0.108547	-0.24756	0.081099	0.0206314	0.0166518	0.0632833	0.001206	-0.00814344	0.0167756	0.0662356	-0.0448612	-0.189925	0.0696309	-0.0208577	-0.101097	-0.194089	-0.104613	0.162284	0.0994017	-0.044249	0.104885	-0.0102898	-0.172572	0.0387802	-0.0849553	0.056209	-0.0345559	-0.127853	0.0964037	0.0152324	0.0729743	0.0175961	0.057113	0.0641855	0.0578663	-0.0332081	-0.0974651	-0.0516907	0.0592247	-0.00329101	-0.10739	-0.0809657	0.00255303	-0.0471301	0.0448465	0.0220028	0.103999	-0.16796	-0.122145	0.109933	-0.218048	-0.0665549	-0.131044	0.0751968	0.0886798	-0.219081	0.0336792	-0.0534331	-0.0465315	0.0954308	0.0604874	-0.119271	-0.0506185	-0.136454	0.123786	0.0226541	0.125064	-0.042904	0.0856438	0.0361165	-0.169417	0.0294739	-0.045836	-0.0750089	-0.110109	0.0556677	-0.152725	-0.0926457	-0.0731814	-0.090982	-0.0422173	-0.0517721	0.218092	0.0480724	0.152862	0.0811933	0.0472703	-0.0999313	-0.0651257	-0.203877	0.000244921	0.197227	0.126337	0.123658	-0.0964003	-0.0798409	0.0961299	0.0168898	-0.097402	0.140962	-0.0560067	-0.0418402	0.0492834	-0.178695	-0.073553	0.0212288	-0.0422665	-0.0618579	-0.0518792	0.0521863	0.164197	0.096304	-0.0470526	-0.0506639	-0.162528	-0.0902635	0.011106	0.0187013	0.032239	0.221782	0.0280803	-0.0989781	-0.0990161	0.154975	-0.034769	-0.0828949	0.0867577	0.106914	0.0211774	-0.152839	-0.134611	0.0696439	0.0380981	-0.00610135	-0.101559	-0.0650024	-0.00861758	0.188038	-0.0960938	0.00481467	0.0255586	0.0744074	-0.047609	0.190366	-0.131461	-0.134878	0.0831137	-0.0372732	-0.113971	-0.135394	-0.123836	0.0520631	0.0179649	0.0173367	0.269719	-0.156046	-0.0300361	-0.0673806	0.228608	-0.118569	0.0429392	0.0398228	-0.040551	0.127329	-0.0964877	-0.0038157	-0.139362	-0.121366	-0.12609	-0.114939	-0.0318344	-0.0698102	0.0217972	-0.0857342	-0.104837	0.0263125	-0.13055	-0.0459066	0.146601	0.159269	-0.0728013	0.0898844	0.029294	0.0928999	-0.00346298	0.0537557	-0.03591	-0.0917792	0.0143186	0.0532947	-0.0651375	
-0.123215	-0.170504	-0.174593	0.0897658	-0.0583994	-0.0842667	0.00056387	-0.0518682	-0.126456	-0.113617	0.0976447	0.0433766	-0.0750726	-0.10432	0.0553856	-0.150899	-0.122664	-0.0789928	0.113263	-0.0315292	-0.0858192	0.0538655	0.0692939	-0.231549	-0.0732775	-0.10303	0.119585	-0.165673	0.165885	0.130948	-0.0435892	-0.103011	-0.103753	0.232028	0.0395845	0.162399	0.0827497	-0.0125323	-0.116749	-0.0413214	-0.0331832	0.0597689	0.0831985	0.118912	-0.0203113	0.0425839	0.034514	-0.00564212	0.0787621	-0.0733902	-0.144948	0.0156045	-0.0545769	-0.117992	0.0602695	0.0717768	-0.159979	0.0506298	0.277722	0.0160963	-0.214781	-0.000958056	-0.0269507	-0.0798005	0.109569	-0.0981427	0.0934782	-0.00904268	-0.0282206	-0.0510718	0.145655	0.00257852	-0.108791	0.162808	-0.00309619	-0.00124382	-0.0693567	0.133174	-0.177996	0.13607	0.0119813	-0.052877	-0.0380858	0.184646	0.0429526	0.0229465	0.00758936	-0.031648	0.00811615	-0.182943	-0.134028	0.0223622	0.0381957	0.0922694	0.0346516	-0.0982176	0.0696016	0.0484175	0.0726223	0.162137	-0.166997	-0.0361019	-0.0993896	-0.0670316	0.0137271	-0.00534331	0.0643963	0.0928829	-0.298297	-0.15826	-0.464501	0.206021	0.0293772	-0.0532337	0.0940292	-0.0808528	-0.0676238	-0.0940444	0.0440402	0.0245325	-0.0182242	-0.0797369	0.182554	-0.0372747	-0.115561	-0.0755073	-0.11313	0.0534784	0.0642595	-0.0717813	0.290245	-0.0928075	-0.110662	-0.165418	0.0427451	-0.0352959	-0.0355239	-0.108845	0.00227844	0.116769	0.17743	0.113789	0.137344	0.169913	0.135028	-0.032809	-0.222711	-0.0478224	0.0266523	0.157726	0.122907	0.142521	0.111965	-0.114169	-0.108297	0.0299084	0.117485	0.0299574	0.00869067	-0.0365632	0.0125694	-0.0590772	0.0236625	-0.0901497	0.0761081	0.018021	-0.20256	0.0805381	-0.00521039	0.0847	-0.202793	0.110487	0.0659944	-0.0446104	-0.072305	0.0924891	-0.133607	-0.0900828	-0.0751201	-0.089106	-0.163068	0.220949	0.00861599	-0.0291164	-0.0563319	-0.0104101	0.000252506	0.154111	-0.0179587	-0.0687118	-0.113681	0.11539	0.156505	0.143963	-0.188705	-0.103292	-0.0568341	0.0154631	-0.305693	-0.197428	
0.0344126	-0.105988	0.0332812	-0.02832	-0.00922205	0.0615052	-0.121936	-0.12692	0.199046	-0.125431	-0.126362	0.122121	0.0300053	-0.186765	-0.0782968	-0.110303	-0.161994	-0.00283576	0.0512567	-0.109618	0.147812	-0.0756622	-0.0779939	-0.0789326	0.0437783	-0.0811391	-0.135451	-0.258342	0.114198	0.0560172	-0.0705893	0.171682	-0.0616726	-0.0867273	0.142198	0.0205623	0.103634	-0.218435	0.130454	0.0393481	0.122422	-0.136813	0.117907	0.00375329	0.00138166	-0.270922	-0.0994317	0.0155047	0.21209	0.0413929	0.0503504	-0.0700224	-0.0142331	-0.0864618	-0.0247369	-0.140435	-0.0226002	-0.011586	0.030716	0.0697925	-0.0280512	0.0207947	-0.0242287	0.030234	-0.00521418	-0.0805211	0.00544467	0.214533	-0.0228434	0.0509423	-0.0914221	0.0803576	-0.0898349	-0.121631	0.065879	-0.00430821	0.0723614	-0.206331	0.045167	-0.131376	0.0835226	-0.0140642	-0.108882	0.0245702	0.0981167	0.0292771	-0.090328	0.00595467	0.0526452	-0.0251503	0.140735	-0.095132	0.162129	0.0163813	-0.00280645	0.0113879	0.0200933	-0.106031	0.0664166	-0.0231273	-0.24729	-0.161816	0.212001	-0.0718609	-0.0413534	0.0955485	-0.0377118	-0.0549512	0.0452426	-0.0335852	-0.110172	-0.178432	0.0404197	0.0171553	-0.0159985	0.0367224	0.0466363	-0.0778007	0.100142	0.0347353	0.0612304	-0.0407282	0.19154	0.0269402	-0.198867	0.0153503	-0.0595651	0.000383793	-0.0543416	-0.266265	0.0761311	-0.0232358	-0.267904	-0.0102418	-0.00949337	0.0486872	0.0132993	-0.0258153	0.00388871	-0.0610902	0.109962	-0.0496174	0.114394	-0.132733	-0.228925	0.122297	-0.133429	0.142373	0.0801952	0.111304	0.278789	-0.052625	-0.0781518	0.0186172	-0.139487	-0.0913098	0.157259	-0.00128864	-0.0338502	0.0752469	0.0530126	-0.0199949	0.0168739	0.0622086	0.0569103	0.0846374	0.115518	0.0922887	-0.0099959	0.00533418	0.00560793	-0.224851	-0.0220254	0.161753	0.0828189	-0.00135209	-0.148341	0.17375	0.0558115	0.00515642	-0.150392	-0.0418127	-0.0333821	-0.0987752	-0.137516	0.175857	-0.0327669	0.0262565	-0.0907142	-0.0210824	-0.0335872	0.0672418	-0.139045	0.0511551	-0.0797493	-0.0995103	0.0948335	-0.0699671	0.0217102	-0.0674359	
-0.0111401	-0.168397	0.147836	0.0385262	0.2129	-0.0391638	0.10412	0.187873	0.116792	0.121145	-0.267882	-0.0451259	0.0353527	0.0737122	-0.0687942	-0.00530219	-0.110053	-0.000174427	-0.0535016	0.198031	0.0205307	0.0624862	0.0768908	0.0659535	-0.0242418	0.0947974	0.00834811	0.0229279	0.0672275	-0.0689216	0.070389	-0.0120348	0.111365	-0.128903	0.0541917	-0.0615522	-0.0670815	0.0453766	-0.219935	-0.00564135	-0.118867	-0.0232581	-0.00930401	-0.0467868	-0.177939	-0.0276521	0.0272146	-0.0188221	-0.0143639	-0.139153	-0.0107892	0.0150238	-0.144343	-0.0339743	0.0319548	-0.0924441	-0.166242	0.0246293	0.126078	0.0947177	0.0855665	-0.112743	-0.083522	-0.0504009	0.0244859	0.203759	0.124389	0.0724421	-0.0816251	-0.0268255	-0.137498	-0.0169281	0.0846059	0.0731597	-0.180428	0.0899965	0.0210467	-0.149487	-0.0702125	0.0226933	0.0394968	0.144261	0.0771887	0.00468821	0.177979	0.0820889	0.183231	0.0117896	0.143409	-0.0267274	-0.0107042	0.0675414	0.093027	0.0319014	0.0157627	0.0554362	0.0709166	0.0241563	0.101936	-0.0807952	0.136073	-0.047997	-0.0484513	-0.012059	-0.113334	0.0959676	-0.0636953	0.117222	0.0869867	-0.0757762	0.0184039	0.148735	0.217652	0.094647	0.1205	0.141853	0.0316882	0.10202	0.018689	0.0773024	0.00485825	0.0354719	-0.163534	-0.0253645	0.044445	-0.0383432	0.00240902	0.0366381	0.180604	-0.0205026	-0.175915	0.0582707	-0.11796	0.0874326	-0.0149398	-0.0855457	-0.0101446	0.0926466	-0.0973991	0.26044	-0.0336515	-0.0484442	-0.0893828	0.0973985	-0.0175888	-0.0644158	-0.0279299	0.00764943	-0.0411298	0.108275	0.00918605	-0.035462	-0.148176	-0.125395	-0.0656178	0.0114853	0.136564	0.139905	-0.0795872	0.0973684	0.103983	-0.0187875	0.0695223	-0.0871812	0.0275321	0.119585	0.0538536	-0.0169963	-0.0929663	0.0253004	-0.0175755	-0.00927795	-0.0150047	-0.0417331	0.147727	-0.11679	-0.10646	0.180083	-0.0294218	0.150113	0.0653635	0.0181907	0.116681	-0.0959622	0.116209	-0.0780416	0.147169	0.0176424	-0.0629379	0.0862511	-0.0617526	-0.082729	0.160155	-0.190229	0.0135744	0.0270601	-0.00892113	0.0127254	0.079902	-0.0130236	
0.015462	-0.0599134	-0.168258	0.00686119	0.106941	0.0167432	-0.0649279	0.129592	0.101873	0.0217422	0.127147	-0.00230591	-0.0608348	0.0771885	-0.0934237	-0.0350985	0.0488029	0.272344	0.0281353	-0.120897	-0.0306697	-0.086174	0.245935	-0.117098	0.0933713	0.106518	0.14009	-0.0459064	-0.268764	-0.101116	-0.184972	0.0402728	0.0519166	0.252235	-0.0569098	0.118453	-0.145104	-0.00637495	0.219741	-0.000322795	0.0503854	-0.0279469	0.166092	-0.149013	-0.11259	0.0794058	0.011296	-0.0689302	-0.161656	-0.00360256	-0.177912	-0.00803124	-0.109112	0.0323897	0.0019726	0.0486897	0.00863158	0.0478163	0.122237	0.139961	-0.0379838	0.153064	0.012843	0.269943	0.0754322	-0.0608415	0.110014	-0.0826451	0.158582	0.16996	-0.0999822	0.0376706	-0.0160832	0.0723159	-0.0749257	-0.00595432	0.0964422	0.168042	0.020651	0.0208409	-0.131155	0.0516893	0.0690705	0.107115	0.071724	-0.0629892	-0.0421671	-0.212278	-0.00443473	-0.0494676	-0.0359732	0.0224358	0.0891675	-0.0283696	-0.0701842	0.0419083	-0.159668	-0.000879694	0.110087	-0.0377487	-0.0204534	0.0189554	0.126281	-0.160816	-0.109772	0.088109	-0.0996659	0.033887	-0.13784	-0.167136	0.132677	0.0614652	-0.148523	0.0717772	0.16978	-0.0314912	-0.0268531	-0.0229586	-0.179037	-0.0139239	-0.122677	0.0802008	0.088879	0.00819374	0.0346376	0.0249637	-0.280019	0.0365235	0.13584	0.114705	-0.0133712	0.0623077	-0.229615	-0.140209	-0.0759063	-0.141649	-0.173259	-0.0881089	-0.046939	-0.0396064	-0.0997945	0.222647	-0.0133661	-0.0825625	-0.0531294	0.0755365	0.0813918	0.0112161	-0.0280093	0.245208	-0.0715644	0.0158066	-0.0690013	0.03371	-0.0102321	-0.0998408	0.0880404	0.0586908	0.0145327	-0.118014	-0.026649	0.180749	-0.0608473	-0.0423069	0.279523	0.0333182	0.0854526	0.0533465	0.0634204	-0.0775127	0.178505	-0.119938	0.000157831	0.171144	0.0340378	-0.181059	0.0994301	0.0660723	-0.000187978	-0.0350807	-0.0655926	0.111268	-0.0963451	0.069823	0.252934	0.0621551	0.25518	-0.0690774	-0.0668252	0.134439	-0.130977	-0.0284162	0.104013	0.0638947	0.189088	0.0571588	0.029605	0.166014	-0.0639781	-0.138477	
